fl_number,quantity,width,height,gusset,substrate,finish,seal_type,zipper,tear_notch,hole_punch,corners,actual_unit_price,calculated_unit_price,error_pct,direction,hp_cost,thermo_cost,poucher_cost,total_cost,labels_per_cycle,gear_teeth,no_across,no_around
,25000,4.0,5.0,2.5,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.29034,0.11431,60.63,UNDER,968.8,318.67,1570.28,2857.75,9,288,1,9
,50000,4.0,5.0,2.5,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.27905,0.10744,61.5,UNDER,1895.23,612.26,2864.43,5371.92,9,288,1,9
,75000,4.0,5.0,2.5,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.2734,0.10497,61.61,UNDER,2821.34,905.74,4145.68,7872.76,9,288,1,9
,100000,4.0,5.0,2.5,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.27067,0.10387,61.62,UNDER,3747.78,1199.33,5440.18,10387.29,9,288,1,9
FL-CQ-1054,5000,3.5,4.5,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.3005,0.16806,44.07,UNDER,206.05,81.55,552.72,840.32,10,280,1,10
FL-CQ-1054,10000,3.5,4.5,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.23478,0.1272,45.82,UNDER,369.61,135.88,766.55,1272.04,10,280,1,10
FL-CQ-1054,25000,3.5,4.5,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.19377,0.10196,47.38,UNDER,860.32,281.92,1406.65,2548.89,10,280,1,10
FL-CQ-1054,50000,3.5,4.5,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.17389,0.09511,45.3,UNDER,1678.17,538.74,2538.72,4755.64,10,280,1,10
,10000,8.0,8.5,2.0,MET PET,Matte,Stand Up Pouch,Single Profile - Non CR Zipper,Standard,None,Straight,0.13989,0.21777,55.67,OVER,813.34,259.88,1104.49,2177.71,4,256,1,4
,15000,8.0,8.5,2.0,MET PET,Matte,Stand Up Pouch,Single Profile - Non CR Zipper,Standard,None,Straight,0.12252,0.20228,65.1,OVER,1198.65,377.28,1458.25,3034.18,4,256,1,4
,25000,8.0,8.5,2.0,MET PET,Matte,Stand Up Pouch,Single Profile - Non CR Zipper,Standard,None,Straight,0.09307,0.18954,103.65,OVER,1969.26,612.1,2157.13,4738.48,4,256,1,4
,50000,8.0,8.5,2.0,MET PET,Matte,Stand Up Pouch,Single Profile - Non CR Zipper,Standard,None,Straight,0.07224,0.17991,149.04,OVER,3895.78,1199.13,3900.45,8995.36,4,256,1,4
,100000,8.0,8.5,2.0,MET PET,Matte,Stand Up Pouch,Single Profile - Non CR Zipper,Standard,None,Straight,0.06665,0.17493,162.45,OVER,7748.83,2373.2,7370.47,17492.5,4,256,1,4
,5000,4.75,5.125,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.24454,0.20094,17.83,UNDER,258.55,95.18,650.96,1004.69,8,304,1,8
,10000,4.75,5.125,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.19724,0.15814,19.83,UNDER,474.65,162.84,943.87,1581.37,8,304,1,8
,25000,4.75,5.125,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.16742,0.13127,21.59,UNDER,1123.63,343.07,1815.1,3281.81,8,304,1,8
,50000,4.75,5.125,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.15168,0.12435,18.02,UNDER,2204.82,661.35,3351.37,6217.55,8,304,1,8
,100000,4.75,5.125,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.14225,0.12076,15.11,UNDER,4367.54,1298.03,6409.97,12075.54,8,304,1,8
,250000,4.75,5.125,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.13927,0.11848,14.93,UNDER,10855.7,3208.04,15556.89,29620.63,8,304,1,8
FL-CQ-0945,5000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Rounded,0.36801,0.16237,55.88,UNDER,206.05,81.55,524.26,811.86,10,280,1,10
FL-CQ-0945,10000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Rounded,0.28812,0.12453,56.78,UNDER,369.61,135.88,739.85,1245.34,10,280,1,10
FL-CQ-0945,25000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Rounded,0.23856,0.10094,57.69,UNDER,860.32,281.92,1381.28,2523.52,10,280,1,10
FL-CQ-0945,50000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Rounded,0.21528,0.09461,56.05,UNDER,1678.17,538.74,2513.43,4730.34,10,280,1,10
FL-CQ-0945,100000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Rounded,0.19955,0.09133,54.23,UNDER,3313.87,1052.4,4767.11,9133.38,10,280,1,10
FL-CQ-0945,250000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Rounded,0.19229,0.08929,53.57,UNDER,8220.96,2593.37,11506.93,22321.26,10,280,1,10
FL-CQ-0947,5000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,Round (Butterfly),Straight,0.36234,0.16065,55.66,UNDER,206.05,81.55,515.64,803.24,10,280,1,10
FL-CQ-0947,10000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,Round (Butterfly),Straight,0.28255,0.12372,56.21,UNDER,369.61,135.88,731.67,1237.17,10,280,1,10
FL-CQ-0947,25000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,Round (Butterfly),Straight,0.23272,0.10063,56.76,UNDER,860.32,281.92,1373.44,2515.68,10,280,1,10
FL-CQ-0947,50000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,Round (Butterfly),Straight,0.20937,0.09445,54.89,UNDER,1678.17,538.74,2505.6,4722.52,10,280,1,10
FL-CQ-0947,100000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,Round (Butterfly),Straight,0.19365,0.09126,52.88,UNDER,3313.87,1052.4,4759.3,9125.57,10,280,1,10
FL-CQ-0947,250000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,Round (Butterfly),Straight,0.18635,0.08925,52.1,UNDER,8220.96,2593.37,11499.14,22313.47,10,280,1,10
,5000,4.5,5.0,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.25295,0.19305,23.68,UNDER,250.93,91.51,622.84,965.27,8,288,1,8
,10000,4.5,5.0,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.20356,0.15151,25.57,UNDER,459.16,155.61,900.32,1515.09,8,288,1,8
,25000,4.5,5.0,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.17289,0.12546,27.43,UNDER,1084.52,326.33,1725.69,3136.54,8,288,1,8
,50000,4.5,5.0,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.15709,0.11871,24.43,UNDER,2126.35,627.87,3181.1,5935.32,8,288,1,8
,100000,4.5,5.0,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.14607,0.1152,21.13,UNDER,4210.34,1231.03,6078.71,11520.08,8,288,1,8
,250000,4.5,5.0,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.1415,0.11299,20.15,UNDER,10462.3,3040.51,14744.22,28247.04,8,288,1,8
FL-DL-0944,5000,5.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.45689,0.21585,52.76,UNDER,305.09,113.68,660.48,1079.24,6,264,1,6
FL-DL-0944,10000,5.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.37691,0.17487,53.61,UNDER,567.21,199.09,982.36,1748.66,6,264,1,6
FL-DL-0944,25000,5.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.3208,0.15371,52.09,UNDER,1353.56,428.76,2060.34,3842.66,6,264,1,6
FL-DL-0944,50000,5.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.29801,0.14672,50.77,UNDER,2664.16,832.35,3839.51,7336.02,6,264,1,6
FL-DL-0944,100000,5.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.29027,0.14306,50.71,UNDER,5285.34,1639.52,7381.1,14305.96,6,264,1,6
FL-DL-0944,250000,5.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.28508,0.14073,50.64,UNDER,13148.91,4061.04,17972.33,35182.27,6,264,1,6
FL-DL-0999,5000,3.75,4.0,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.23464,0.16742,28.65,UNDER,213.45,80.33,543.34,837.12,10,300,1,10
FL-DL-0999,10000,3.75,4.0,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.20562,0.12922,37.16,UNDER,384.89,133.78,773.51,1292.19,10,300,1,10
FL-DL-0999,25000,3.75,4.0,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.18726,0.10541,43.71,UNDER,899.22,275.96,1460.15,2635.33,10,300,1,10
FL-DL-0999,50000,3.75,4.0,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.1743,0.09914,43.12,UNDER,1756.44,527.28,2673.13,4956.85,10,300,1,10
FL-DL-0999,100000,3.75,4.0,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.16616,0.09589,42.29,UNDER,3470.86,1029.91,5087.76,9588.54,10,300,1,10
FL-DL-0979,50000,3.5,5.0,1.5,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.1801,0.09456,47.5,UNDER,1678.17,538.74,2510.9,4727.82,10,280,1,10
FL-DL-0979,100000,3.5,5.0,1.5,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.16896,0.09131,45.96,UNDER,3313.87,1052.4,4764.53,9130.8,10,280,1,10
FL-DL-0979,5000,3.5,5.0,1.5,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.29974,0.16234,45.84,UNDER,206.05,81.55,524.11,811.7,10,280,1,10
FL-DL-0979,10000,3.5,5.0,1.5,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.23766,0.12439,47.66,UNDER,369.61,135.88,738.37,1243.87,10,280,1,10
FL-DL-0979,15000,3.5,5.0,1.5,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.21996,0.11407,48.14,UNDER,533.18,191.11,986.81,1711.1,10,280,1,10
FL-DL-0979,20000,3.5,5.0,1.5,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.20475,0.10387,49.27,UNDER,696.75,230.55,1150.15,2077.45,10,280,1,10
FL-DL-0979,25000,3.5,5.0,1.5,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.19927,0.10084,49.39,UNDER,860.32,281.92,1378.81,2521.05,10,280,1,10
FL-DL-0959,5000,2.625,6.0,0,MET PET,Gloss,3 Side Seal,None,Standard,None,Straight,0.27008,0.14917,44.77,UNDER,163.53,63.96,518.36,745.85,14,294,1,14
FL-DL-0959,10000,2.625,6.0,0,MET PET,Gloss,3 Side Seal,None,Standard,None,Straight,0.19373,0.09953,48.63,UNDER,284.21,102.64,608.41,995.26,14,294,1,14
FL-DL-0959,15000,2.625,6.0,0,MET PET,Gloss,3 Side Seal,None,Standard,None,Straight,0.16926,0.08456,50.04,UNDER,404.89,139.38,724.09,1268.35,14,294,1,14
FL-DL-0959,25000,2.625,6.0,0,MET PET,Gloss,3 Side Seal,None,Standard,None,Straight,0.15018,0.06901,54.05,UNDER,646.24,200.65,878.39,1725.28,14,294,1,14
,1000,12.0,14.5,0,MET PET,Matte,Stand Up Pouch,Single Profile - Non CR Zipper,Standard,None,Rounded,1.53004,0.79364,48.13,UNDER,153.84,64.04,575.76,793.64,3,288,1,3
,2500,12.0,14.5,0,MET PET,Matte,Stand Up Pouch,Single Profile - Non CR Zipper,Standard,None,Rounded,1.00852,0.46784,53.61,UNDER,320.56,120.21,728.82,1169.59,3,288,1,3
,5000,12.0,14.5,0,MET PET,Matte,Stand Up Pouch,Single Profile - Non CR Zipper,Standard,None,Rounded,0.8472,0.35086,58.59,UNDER,598.42,201.3,954.59,1754.31,3,288,1,3
,10000,12.0,14.5,0,MET PET,Matte,Stand Up Pouch,Single Profile - Non CR Zipper,Standard,None,Rounded,0.7717,0.30168,60.91,UNDER,1154.15,377.41,1485.23,3016.79,3,288,1,3
,25000,12.0,14.5,0,MET PET,Matte,Stand Up Pouch,Single Profile - Non CR Zipper,Standard,None,Rounded,0.68864,0.27114,60.63,UNDER,2821.34,905.74,3051.42,6778.5,3,288,1,3
,50000,12.0,14.5,0,MET PET,Matte,Stand Up Pouch,Single Profile - Non CR Zipper,Standard,None,Rounded,0.66745,0.2608,60.93,UNDER,5599.99,1786.3,5653.86,13040.15,3,288,1,3
FL-DL-0965,50000,3.0,6.0,0,MET PET,Matte,2 Side Seal,None,Standard,None,Straight,0.12539,0.06794,45.82,UNDER,1432.02,465.47,1499.44,3396.92,12,288,1,12
FL-DL-0965,100000,3.0,6.0,0,MET PET,Matte,2 Side Seal,None,Standard,None,Straight,0.11577,0.06367,45.0,UNDER,2821.34,905.74,2640.17,6367.25,12,288,1,12
FL-DL-0965,150000,3.0,6.0,0,MET PET,Matte,2 Side Seal,None,Standard,None,Straight,0.11408,0.06228,45.4,UNDER,4210.34,1345.92,3786.27,9342.52,12,288,1,12
FL-DL-0965,200000,3.0,6.0,0,MET PET,Matte,2 Side Seal,None,Standard,None,Straight,0.11157,0.06149,44.89,UNDER,5599.99,1786.3,4910.73,12297.02,12,288,1,12
FL-DL-0965,250000,3.0,6.0,0,MET PET,Matte,2 Side Seal,None,Standard,None,Straight,0.11081,0.06107,44.89,UNDER,6989.32,2226.57,6051.59,15267.48,12,288,1,12
FL-DL-0965,300000,3.0,6.0,0,MET PET,Matte,2 Side Seal,None,Standard,None,Straight,0.11056,0.06079,45.02,UNDER,8378.31,2666.74,7192.18,18237.24,12,288,1,12
FL-DL-0958,25000,5.5,4.75,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.29827,0.16533,44.57,UNDER,1353.56,747.14,2032.5,4133.2,6,264,1,6
FL-DL-0958,50000,5.5,4.75,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.28507,0.15883,44.28,UNDER,2664.16,1465.62,3811.69,7941.47,6,264,1,6
FL-DL-0958,65000,5.5,4.75,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.27012,0.15706,41.85,UNDER,3450.51,1896.71,4861.96,10209.18,6,264,1,6
FL-DL-0958,75000,5.5,4.75,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.26886,0.15642,41.82,UNDER,3974.44,2183.93,5573.35,11731.72,6,264,1,6
FL-DL-0958,100000,5.5,4.75,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.26626,0.15541,41.63,UNDER,5285.34,2902.58,7353.29,15541.22,6,264,1,6
,5000,4.5,5.0,2.0,MET PET,Soft Touch,3 Side Seal,CR Zipper,Standard,Round (Butterfly),Straight,0.2336,0.19958,14.56,UNDER,250.93,152.61,594.37,997.91,8,288,1,8
,10000,4.5,5.0,2.0,MET PET,Soft Touch,3 Side Seal,CR Zipper,Standard,Round (Butterfly),Straight,0.2,0.16067,19.67,UNDER,459.16,273.92,873.62,1606.7,8,288,1,8
,25000,4.5,5.0,2.0,MET PET,Soft Touch,3 Side Seal,CR Zipper,Standard,Round (Butterfly),Straight,0.17904,0.13605,24.01,UNDER,1084.52,616.45,1700.31,3401.28,8,288,1,8
,50000,4.5,5.0,2.0,MET PET,Soft Touch,3 Side Seal,CR Zipper,Standard,Round (Butterfly),Straight,0.1711,0.12973,24.18,UNDER,2126.35,1204.2,3155.8,6486.35,8,288,1,8
,100000,4.5,5.0,2.0,MET PET,Soft Touch,3 Side Seal,CR Zipper,Standard,Round (Butterfly),Straight,0.1679,0.12644,24.69,UNDER,4210.34,2379.9,6053.49,12643.72,8,288,1,8
,250000,4.5,5.0,2.0,MET PET,Soft Touch,3 Side Seal,CR Zipper,Standard,Round (Butterfly),Straight,0.16593,0.12435,25.06,UNDER,10462.3,5906.98,14719.07,31088.35,8,288,1,8
FL-DL-0944,5000,5.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.56844,0.21585,62.03,UNDER,305.09,113.68,660.48,1079.24,6,264,1,6
FL-DL-0944,10000,5.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.46223,0.17487,62.17,UNDER,567.21,199.09,982.36,1748.66,6,264,1,6
FL-DL-0944,25000,5.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.39536,0.15371,61.12,UNDER,1353.56,428.76,2060.34,3842.66,6,264,1,6
FL-DL-0944,50000,5.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.36449,0.14672,59.75,UNDER,2664.16,832.35,3839.51,7336.02,6,264,1,6
FL-DL-0944,100000,5.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.35127,0.14306,59.27,UNDER,5285.34,1639.52,7381.1,14305.96,6,264,1,6
FL-DL-0944,250000,5.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.33946,0.14073,58.54,UNDER,13148.91,4061.04,17972.33,35182.27,6,264,1,6
FL-CQ-0945,5000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Rounded,0.36801,0.16237,55.88,UNDER,206.05,81.55,524.26,811.86,10,280,1,10
FL-CQ-0945,10000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Rounded,0.28812,0.12453,56.78,UNDER,369.61,135.88,739.85,1245.34,10,280,1,10
FL-CQ-0945,25000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Rounded,0.23856,0.10094,57.69,UNDER,860.32,281.92,1381.28,2523.52,10,280,1,10
FL-CQ-0945,50000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Rounded,0.21528,0.09461,56.05,UNDER,1678.17,538.74,2513.43,4730.34,10,280,1,10
FL-CQ-0945,100000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Rounded,0.19955,0.09133,54.23,UNDER,3313.87,1052.4,4767.11,9133.38,10,280,1,10
FL-CQ-0945,250000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Rounded,0.19229,0.08929,53.57,UNDER,8220.96,2593.37,11506.93,22321.26,10,280,1,10
FL-CQ-0945,5000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Rounded,0.42743,0.16237,62.01,UNDER,206.05,81.55,524.26,811.86,10,280,1,10
FL-CQ-0945,10000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Rounded,0.32674,0.12453,61.89,UNDER,369.61,135.88,739.85,1245.34,10,280,1,10
FL-CQ-0945,25000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Rounded,0.26883,0.10094,62.45,UNDER,860.32,281.92,1381.28,2523.52,10,280,1,10
FL-CQ-0945,50000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Rounded,0.24367,0.09461,61.17,UNDER,1678.17,538.74,2513.43,4730.34,10,280,1,10
FL-CQ-0945,100000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Rounded,0.22671,0.09133,59.71,UNDER,3313.87,1052.4,4767.11,9133.38,10,280,1,10
FL-CQ-0945,250000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Rounded,0.21885,0.08929,59.2,UNDER,8220.96,2593.37,11506.93,22321.26,10,280,1,10
FL-CQ-0947,5000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Rounded,0.41852,0.16237,61.2,UNDER,206.05,81.55,524.26,811.86,10,280,1,10
FL-CQ-0947,10000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Rounded,0.31823,0.12453,60.87,UNDER,369.61,135.88,739.85,1245.34,10,280,1,10
FL-CQ-0947,25000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Rounded,0.26023,0.10094,61.21,UNDER,860.32,281.92,1381.28,2523.52,10,280,1,10
FL-CQ-0947,50000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Rounded,0.23507,0.09461,59.75,UNDER,1678.17,538.74,2513.43,4730.34,10,280,1,10
FL-CQ-0947,100000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Rounded,0.21815,0.09133,58.13,UNDER,3313.87,1052.4,4767.11,9133.38,10,280,1,10
FL-CQ-0947,250000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Rounded,0.21029,0.08929,57.54,UNDER,8220.96,2593.37,11506.93,22321.26,10,280,1,10
FL-DL-0939,6000,3.0,5.5,0,MET PET,Soft Touch,3 Side Seal,CR Zipper,Standard,None,Straight,0.32286,0.14006,56.62,UNDER,209.08,127.79,503.48,840.35,12,288,1,12
FL-DL-0939,10000,3.0,5.5,0,MET PET,Soft Touch,3 Side Seal,CR Zipper,Standard,None,Straight,0.27078,0.11541,57.38,UNDER,320.56,192.42,641.18,1154.15,12,288,1,12
FL-DL-0939,15000,3.0,5.5,0,MET PET,Soft Touch,3 Side Seal,CR Zipper,Standard,None,Straight,0.24759,0.10578,57.28,UNDER,459.16,273.92,853.62,1586.7,12,288,1,12
FL-DL-0939,25000,3.0,5.5,0,MET PET,Soft Touch,3 Side Seal,CR Zipper,Standard,None,Straight,0.22354,0.09394,57.98,UNDER,737.35,420.59,1190.55,2348.5,12,288,1,12
FL-DL-0939,50000,3.0,5.5,0,MET PET,Soft Touch,3 Side Seal,CR Zipper,Standard,None,Straight,0.2023,0.08811,56.45,UNDER,1432.02,812.49,2160.94,4405.45,12,288,1,12
FL-DL-0939,100000,3.0,5.5,0,MET PET,Soft Touch,3 Side Seal,CR Zipper,Standard,None,Straight,0.1877,0.0851,54.66,UNDER,2821.34,1596.29,4092.65,8510.27,12,288,1,12
,5000,6.5,5.0,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.33958,0.25645,24.48,UNDER,353.94,205.73,722.57,1282.23,5,260,1,5
,10000,6.5,5.0,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.28819,0.21379,25.82,UNDER,665.33,368.04,1104.52,2137.9,5,260,1,5
,25000,6.5,5.0,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.25151,0.1938,22.94,UNDER,1599.51,877.51,2368.06,4845.08,5,260,1,5
,50000,6.5,5.0,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.23287,0.18688,19.75,UNDER,3156.48,1726.62,4460.69,9343.79,5,260,1,5
,100000,6.5,5.0,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.22557,0.18321,18.78,UNDER,6270.41,3424.85,8626.06,18321.32,5,260,1,5
,250000,6.5,5.0,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.21861,0.18086,17.27,UNDER,15612.21,8519.53,21082.39,45214.13,5,260,1,5
,5000,6.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.326,0.24089,26.11,UNDER,353.94,127.92,722.57,1204.43,5,260,1,5
,10000,6.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.27543,0.19857,27.91,UNDER,665.33,215.81,1104.52,1985.67,5,260,1,5
,25000,6.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.23926,0.17878,25.28,UNDER,1599.51,501.99,2368.06,4469.56,5,260,1,5
,50000,6.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.22083,0.17192,22.15,UNDER,3156.48,978.96,4460.69,8596.13,5,260,1,5
,100000,6.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.21367,0.16829,21.24,UNDER,6270.41,1932.89,8626.06,16829.36,5,260,1,5
,250000,6.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.20681,0.16596,19.75,UNDER,15612.21,4794.69,21082.39,41489.29,5,260,1,5
,5000,6.5,5.0,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.3185,0.23916,24.91,UNDER,353.94,119.28,722.57,1195.78,5,260,1,5
,10000,6.5,5.0,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.26838,0.19688,26.64,UNDER,665.33,198.9,1104.52,1968.75,5,260,1,5
,25000,6.5,5.0,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.2325,0.17711,23.82,UNDER,1599.51,460.27,2368.06,4427.84,5,260,1,5
,50000,6.5,5.0,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.21418,0.17026,20.51,UNDER,3156.48,895.88,4460.69,8513.05,5,260,1,5
,100000,6.5,5.0,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.20709,0.16664,19.53,UNDER,6270.41,1767.12,8626.06,16663.59,5,260,1,5
,250000,6.5,5.0,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.20029,0.1643,17.97,UNDER,15612.21,4380.82,21082.39,41075.41,5,260,1,5
,5000,6.5,5.0,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.34176,0.25645,24.96,UNDER,353.94,205.73,722.57,1282.23,5,260,1,5
,10000,6.5,5.0,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.29024,0.21379,26.34,UNDER,665.33,368.04,1104.52,2137.9,5,260,1,5
