fl_number,width,height,gusset,substrate,finish,seal_type,zipper,quantity,unit_price,known_unit_cost,residual,residual_pct,known_pct,click_cost_per_unit,priming_per_unit,hp_labor_per_unit,converting_per_unit,zipper_per_unit,no_across,no_around,stock_width,stock_length_ft,labels_per_cycle
FL-DL-0919,4.7,6.75,2.5,,,Stand Up,Presto CR Zipper,25000,0.38012,0.15177144445999002,0.22834855554001,60.07275479848732,39.92724520151268,0.0398227456,0.005429424,0.028038857879990015,0.055,0.02348041698,1,9,16.25,9944.0,9
FL-DL-0919,4.7,6.75,2.5,,,Stand Up,Presto CR Zipper,50000,0.3505,0.14959002039345373,0.20090997960654625,57.32096422440692,42.67903577559308,0.0397096128,0.0054139995,0.02598599111345373,0.055,0.02348041698,1,9,16.25,19831.5,9
FL-DL-0919,4.7,6.75,2.5,,,Stand Up,Presto CR Zipper,100000,0.33566,0.1484993083601856,0.1871606916398144,55.75900960490211,44.240990395097896,0.039653046399999996,0.00540628725,0.024959557730185593,0.055,0.02348041698,1,9,16.25,39606.5,9
FL-DL-0922,5.0,6.5,2.5,,,Stand Up,Presto CR Zipper,5000,0.595,0.17864949189028212,0.41635050810971785,69.97487531255763,30.02512468744237,0.04560665999999999,0.005688900000000001,0.04737476489028213,0.055,0.024979166999999997,1,8,15.75,2150.0,8
FL-DL-0922,5.0,6.5,2.5,,,Stand Up,Presto CR Zipper,10000,0.4645,0.16782803189028214,0.29667196810971785,63.86909970069276,36.13090029930724,0.04507635,0.005622750000000001,0.037149764890282135,0.055,0.024979166999999997,1,8,15.75,4250.0,8
FL-DL-0922,5.0,6.5,2.5,,,Stand Up,Presto CR Zipper,25000,0.37876,0.16133515589028213,0.21742484410971785,57.404383807613755,42.595616192386245,0.044758163999999996,0.005583060000000001,0.03101476489028213,0.055,0.024979166999999997,1,8,15.75,10550.0,8
FL-DL-0922,5.0,6.5,2.5,,,Stand Up,Presto CR Zipper,50000,0.35158,0.15917086389028212,0.19240913610971788,54.72698563903461,45.27301436096539,0.04465210199999999,0.0055698300000000004,0.02896976489028213,0.055,0.024979166999999997,1,8,15.75,21050.0,8
FL-DL-0923,4.5,6.0,2.0,,,Stand Up,Presto CR Zipper,20000,0.2715,0.1192433455022137,0.1522566544977863,56.07979907837433,43.92020092162567,0.020081072,0.004589298000000001,0.017091725202213706,0.055,0.022481250299999995,2,9,28.5,3834.0,18
FL-DL-0923,4.5,6.0,2.0,,,Stand Up,Presto CR Zipper,40000,0.2364,0.1165070289878362,0.1198929710121638,50.716146790255415,49.283853209744585,0.019939656,0.004556979,0.014529143687836216,0.055,0.022481250299999995,2,9,28.5,7614.0,18
FL-DL-0923,4.5,6.0,2.0,,,Stand Up,Presto CR Zipper,60000,0.22587,0.1155949234830437,0.11027507651695628,48.82236530613021,51.1776346938698,0.01989251733333333,0.0045462060000000006,0.013674949849710386,0.055,0.022481250299999995,2,9,28.5,11394.0,18
FL-DL-0923,4.5,8.0,2.5,,,Stand Up,Presto CR Zipper,5000,0.5734,0.16876643476193734,0.4046335652380627,70.56741633032136,29.432583669678642,0.040727808,0.006123600000000001,0.04443377646193738,0.055,0.022481250299999995,1,9,18.75,1944.0,9
FL-DL-0923,4.5,8.0,2.5,,,Stand Up,Presto CR Zipper,10000,0.4479,0.1578653947044274,0.2900346052955726,64.75432134306153,35.245678656938466,0.040162144,0.006038550000000001,0.03418345040442741,0.055,0.022481250299999995,1,9,18.75,3834.0,9
FL-DL-0923,4.5,8.0,2.5,,,Stand Up,Presto CR Zipper,15000,0.3996,0.15423171468525743,0.24536828531474258,61.40347480348913,38.59652519651087,0.03997358933333333,0.006010200000000001,0.030766675051924097,0.055,0.022481250299999995,1,9,18.75,5724.0,9
FL-DL-0923,4.5,8.0,2.5,,,Stand Up,Presto CR Zipper,20000,0.37835,0.1524148746756724,0.2259351253243276,59.71590467142265,40.28409532857735,0.039879312,0.005996025000000001,0.029058287375672433,0.055,0.022481250299999995,1,9,18.75,7614.0,9
FL-DL-0923,4.5,8.0,2.5,,,Stand Up,Presto CR Zipper,25000,0.36576,0.15132477066992145,0.21443522933007853,58.62730460686749,41.37269539313251,0.0398227456,0.0059875200000000005,0.028033254769921436,0.055,0.0224812503,1,9,18.75,9504.0,9
FL-DL-0923,6.0,8.0,2.0,,,Stand Up,Presto CR Zipper,5000,0.6768,0.19620852894097626,0.48059147105902367,71.00937811155788,28.99062188844212,0.05204108799999999,0.007898016,0.051294424540976276,0.055,0.029975000399999993,1,7,18.25,2576.0,7
FL-DL-0923,6.0,8.0,2.0,,,Stand Up,Presto CR Zipper,10000,0.5516,0.1852953846077922,0.36630461539220777,66.40765326182158,33.59234673817843,0.051475424,0.0078121679999999995,0.04103279220779221,0.055,0.029975000399999993,1,7,18.25,5096.0,7
FL-DL-0923,6.0,8.0,2.0,,,Stand Up,Presto CR Zipper,15000,0.501,0.18165766983006418,0.31934233016993585,63.74098406585546,36.25901593414454,0.05128686933333333,0.007783552000000001,0.03761224809673086,0.055,0.029975000399999993,1,7,18.25,7616.0,7
FL-DL-0923,6.0,8.0,2.0,,,Stand Up,Presto CR Zipper,20000,0.4799,0.17983881244120017,0.30006118755879985,62.52577361091891,37.474226389081096,0.051192591999999995,0.007769244000000001,0.03590197604120018,0.055,0.029975000399999993,1,7,18.25,10136.0,7
FL-DL-0923,6.0,8.0,2.0,,,Stand Up,Presto CR Zipper,25000,0.46756,0.17874749800788176,0.2888125019921182,61.7701475729571,38.2298524270429,0.051136025599999996,0.007760659200000001,0.03487581280788178,0.055,0.029975000399999993,1,7,18.25,12656.0,7
FL-DL-0923,4.5,14.0,0.0,,,Stand Up,Other:,20000,0.14945,0.15545286067567243,-0.006002860675672433,-4.016634777967503,104.0166347779675,0.039879312,0.009034011000000002,0.029058287375672433,0.055,0.022481250299999995,1,9,28.25,7614.0,9
FL-DL-0923,4.5,14.0,0.0,,,Stand Up,Other:,40000,0.1314,0.15271682766129493,-0.021316827661294946,-16.222852101442122,116.22285210144211,0.039737895999999995,0.0090019755,0.026495705861294943,0.055,0.022481250299999995,1,9,28.25,15174.0,9
FL-DL-0923,4.5,14.0,0.0,,,Stand Up,Other:,60000,0.12642,0.15180481665650244,-0.02538481665650244,-20.079747394797057,120.07974739479705,0.03969075733333333,0.008991297,0.025641512023169107,0.055,0.022481250299999995,1,9,28.25,22734.0,9
FL-DL-0923,4.5,18.5,0.0,,,Stand Up,Other:,5000,0.3406,0.17244059476193735,0.16815940523806266,49.37152238345938,50.628477616540614,0.040727808,0.00979776,0.04443377646193738,0.055,0.022481250299999995,1,9,30.0,1944.0,9
FL-DL-0923,4.5,18.5,0.0,,,Stand Up,Other:,10000,0.282,0.1614885247044274,0.12051147529557257,42.73456570764985,57.26543429235015,0.040162144,0.00966168,0.03418345040442741,0.055,0.022481250299999995,1,9,30.0,3834.0,9
FL-DL-0923,4.5,18.5,0.0,,,Stand Up,Other:,15000,0.2566,0.15783783468525744,0.09876216531474255,38.488762788286266,61.511237211713734,0.03997358933333333,0.00961632,0.030766675051924097,0.055,0.022481250299999995,1,9,30.0,5724.0,9
FL-DL-0923,4.5,18.5,0.0,,,Stand Up,Other:,20000,0.24685,0.1560124896756724,0.0908375103243276,36.79866733819226,63.20133266180774,0.039879312,0.00959364,0.029058287375672433,0.055,0.022481250299999995,1,9,30.0,7614.0,9
FL-DL-0923,4.5,18.5,0.0,,,Stand Up,Other:,25000,0.24116,0.1549172826699214,0.0862427173300786,35.7616177351462,64.23838226485378,0.0398227456,0.009580032,0.028033254769921436,0.055,0.0224812503,1,9,30.0,9504.0,9
FL-DL-0923,6.0,18.0,0.0,,,Stand Up,Other:,5000,0.4102,0.20129355294097626,0.20890644705902375,50.92794906363329,49.072050936366715,0.05204108799999999,0.012983040000000003,0.051294424540976276,0.055,0.029975000399999993,1,7,30.0,2576.0,7
FL-DL-0923,6.0,18.0,0.0,,,Stand Up,Other:,10000,0.3517,0.19032513660779224,0.16137486339220777,45.8842375297719,54.1157624702281,0.051475424,0.012841920000000001,0.04103279220779221,0.055,0.029975000399999993,1,7,30.0,5096.0,7
FL-DL-0923,6.0,18.0,0.0,,,Stand Up,Other:,15000,0.3246,0.18666899783006416,0.13793100216993584,42.49260695315337,57.50739304684663,0.05128686933333333,0.012794880000000003,0.03761224809673086,0.055,0.029975000399999993,1,7,30.0,7616.0,7
FL-DL-0923,6.0,18.0,0.0,,,Stand Up,Other:,20000,0.3144,0.18484092844120018,0.12955907155879984,41.20835609376585,58.79164390623415,0.051192591999999995,0.01277136,0.03590197604120018,0.055,0.029975000399999993,1,7,30.0,10136.0,7
FL-DL-0923,6.0,18.0,0.0,,,Stand Up,Other:,25000,0.30876,0.18374408680788176,0.12501591319211822,40.489672623435105,59.510327376564895,0.051136025599999996,0.012757248000000002,0.03487581280788178,0.055,0.029975000399999993,1,7,30.0,12656.0,7
FL-DL-0948,5.0,8.12,2.37,,,Stand Up,Presto CR Zipper,5000,0.5948,0.17977282389028215,0.41502717610971784,69.77592066404134,30.224079335958663,0.04560665999999999,0.006812232000000001,0.04737476489028213,0.055,0.024979166999999997,1,8,18.86,2150.0,8
FL-DL-0948,5.0,8.12,2.37,,,Stand Up,Presto CR Zipper,10000,0.4703,0.16893830189028214,0.30136169810971786,64.07860899632529,35.92139100367471,0.04507635,0.00673302,0.037149764890282135,0.055,0.024979166999999997,1,8,18.86,4250.0,8
FL-DL-0948,5.0,8.12,2.37,,,Stand Up,Presto CR Zipper,25000,0.3876,0.16243758869028213,0.22516241130971787,58.09143738640812,41.90856261359188,0.044758163999999996,0.006685492800000001,0.03101476489028213,0.055,0.024979166999999997,1,8,18.86,10550.0,8
FL-DL-0948,5.0,8.12,2.37,,,Stand Up,Presto CR Zipper,50000,0.35736,0.16027068429028213,0.19708931570971788,55.15147630112992,44.84852369887008,0.04465210199999999,0.0066696504,0.02896976489028213,0.055,0.024979166999999997,1,8,18.86,21050.0,8
FL-DL-0948,5.0,8.12,2.37,,,Stand Up,Presto CR Zipper,100000,0.34436,0.15918723209028213,0.18517276790971787,53.773018907456695,46.226981092543305,0.044599071,0.0066617292,0.027947264890282132,0.055,0.024979166999999997,1,8,18.86,42050.0,8
FL-DL-095574,5.0,15.26,0.0,,,Stand Up,Other:,5000,0.3422,0.1837965918902821,0.1584034081097179,46.28971598764404,53.710284012355956,0.04560665999999999,0.010836000000000002,0.04737476489028213,0.055,0.024979166999999997,1,8,30.0,2150.0,8
FL-DL-095574,5.0,15.26,0.0,,,Stand Up,Other:,10000,0.2872,0.17291528189028213,0.11428471810971788,39.7927291468377,60.2072708531623,0.04507635,0.01071,0.037149764890282135,0.055,0.024979166999999997,1,8,30.0,4250.0,8
FL-DL-095574,5.0,15.26,0.0,,,Stand Up,Other:,25000,0.2472,0.16638649589028212,0.08081350410971788,32.69154696995059,67.30845303004939,0.044758163999999996,0.0106344,0.03101476489028213,0.055,0.024979166999999997,1,8,30.0,10550.0,8
FL-DL-095574,5.0,15.26,0.0,,,Stand Up,Other:,50000,0.23502,0.1642102338902821,0.0708097661097179,30.129251174248108,69.87074882575189,0.04465210199999999,0.010609200000000001,0.02896976489028213,0.055,0.024979166999999997,1,8,30.0,21050.0,8
,4.0,6.63,2.0,,,Stand Up,Presto CR Zipper,5000,0.5286,0.1582481775122257,0.37035182248777426,70.06277383423652,29.93722616576347,0.036697452,0.004577580000000001,0.04198981191222571,0.055,0.019983333599999997,1,10,15.75,1730.0,10
,4.0,6.63,2.0,,,Stand Up,Presto CR Zipper,10000,0.4046,0.1474267175122257,0.2571732824877743,63.56235355604901,36.43764644395098,0.03616714199999999,0.00451143,0.03176481191222571,0.055,0.019983333599999997,1,10,15.75,3410.0,10
,4.0,6.63,2.0,,,Stand Up,Presto CR Zipper,25000,0.32432,0.1409338415122257,0.1833861584877743,56.544819464656605,43.4551805353434,0.035848956,0.00447174,0.025629811912225704,0.055,0.019983333599999997,1,10,15.75,8450.0,10
,4.0,6.63,2.0,,,Stand Up,Presto CR Zipper,50000,0.29932,0.13876954951222573,0.16055045048777425,53.63839719623622,46.36160280376378,0.035742894000000004,0.004458510000000001,0.023584811912225705,0.055,0.019983333599999997,1,10,15.75,16850.0,10
FL-DL-095674,5.0,19.25,0.0,,,Stand Up,Other:,5000,0.3426,0.1837965918902821,0.1588034081097179,46.35242501743079,53.6475749825692,0.04560665999999999,0.010836000000000002,0.04737476489028213,0.055,0.024979166999999997,1,8,30.0,2150.0,8
FL-DL-095674,5.0,19.25,0.0,,,Stand Up,Other:,10000,0.2874,0.17291528189028213,0.11448471810971786,39.83462703887191,60.16537296112809,0.04507635,0.01071,0.037149764890282135,0.055,0.024979166999999997,1,8,30.0,4250.0,8
FL-DL-095674,5.0,19.25,0.0,,,Stand Up,Other:,25000,0.2474,0.16638649589028212,0.08101350410971789,32.74595962397651,67.2540403760235,0.044758163999999996,0.0106344,0.03101476489028213,0.055,0.024979166999999997,1,8,30.0,10550.0,8
FL-DL-095674,5.0,19.25,0.0,,,Stand Up,Other:,50000,0.23532,0.1642102338902821,0.07110976610971789,30.21832658070623,69.78167341929378,0.04465210199999999,0.010609200000000001,0.02896976489028213,0.055,0.024979166999999997,1,8,30.0,21050.0,8
FL-DL-095674,5.0,8.12,3.0,,,Stand Up,Presto CR Zipper,5000,0.5862,0.18000037989028214,0.4061996201097179,69.29369159155883,30.706308408441167,0.04560665999999999,0.007039788,0.04737476489028213,0.055,0.024979166999999997,1,8,19.49,2150.0,8
FL-DL-095674,5.0,8.12,3.0,,,Stand Up,Presto CR Zipper,10000,0.4624,0.16916321189028213,0.29323678810971787,63.41626040435075,36.58373959564925,0.04507635,0.00695793,0.037149764890282135,0.055,0.024979166999999997,1,8,19.49,4250.0,8
FL-DL-095674,5.0,8.12,3.0,,,Stand Up,Presto CR Zipper,25000,0.38048,0.1626609110902821,0.21781908890971788,57.24849897753309,42.75150102246691,0.044758163999999996,0.0069088152000000005,0.03101476489028213,0.055,0.024979166999999997,1,8,19.49,10550.0,8
FL-DL-095674,5.0,8.12,3.0,,,Stand Up,Presto CR Zipper,50000,0.35458,0.16049347749028212,0.1940865225097179,54.73701915215688,45.26298084784312,0.04465210199999999,0.006892443599999999,0.02896976489028213,0.055,0.024979166999999997,1,8,19.49,21050.0,8
FL-DL-0959,2.62,6.37,0.0,,,Stand Up,Presto CR Zipper,5000,0.3776,0.11032616601796266,0.2672738339820373,70.78226535541242,29.217734644587566,0.012303192,0.0026580657600000003,0.02727582474996268,0.055,0.013089083508,2,16,25.98,609.0,32
FL-DL-0959,2.62,6.37,0.0,,,Stand Up,Presto CR Zipper,10000,0.2541,0.0993122987837546,0.1547877012162454,60.916057149250456,39.08394285074955,0.011702174,0.0025282177200000003,0.016992823555754592,0.055,0.013089083508,2,16,25.98,1158.5,32
FL-DL-0959,2.62,6.37,0.0,,,Stand Up,Presto CR Zipper,15000,0.21347,0.09564100970568522,0.11782899029431478,55.196978636021356,44.803021363978644,0.011501834666666667,0.002484935040000001,0.013565156491018563,0.055,0.013089083507999998,2,16,25.98,1708.0,32
FL-DL-0959,2.62,6.37,0.0,,,Stand Up,Presto CR Zipper,20000,0.1928,0.09380536516665054,0.09899463483334946,51.34576495505677,48.65423504494323,0.011401664999999998,0.0024632937000000003,0.011851322958650545,0.055,0.013089083508,2,16,25.98,2257.5,32
FL-CQ-09833,6.82,5.5,0.0,,,Stand Up,Presto CR Zipper,32000,0.32822,0.14555657790350324,0.18266342209649677,55.65273965526073,44.34726034473927,0.029874130000000002,0.0054565875,0.021154276615503224,0.055,0.034071583788,2,6,22.5,9238.666666666666,12
FL-CQ-09833,6.82,5.5,0.0,,,Stand Up,Presto CR Zipper,64000,0.3087,0.14384983247584565,0.16485016752415432,53.40141481184138,46.59858518815862,0.029785745,0.005440443749999999,0.019552059937845655,0.055,0.034071583788,2,6,22.5,18422.666666666664,12
FL-CQ-09833,6.82,5.5,0.0,,,Stand Up,Presto CR Zipper,96000,0.30104,0.14327433604568646,0.15776566395431352,52.40687747618706,47.59312252381294,0.029752600625,0.00543438984375,0.019015761788936467,0.055,0.034071583788,2,6,22.5,27603.25,12
FL-DL-0996,5.25,8.45,2.0,,,Stand Up,Presto CR Zipper,5000,0.4814,0.18150290618460216,0.29989709381539786,62.296862030618584,37.70313796938142,0.04560665999999999,0.007262829000000001,0.04740529183460218,0.055,0.026228125349999992,1,8,19.15,2257.5,8
FL-DL-0996,5.25,8.45,2.0,,,Stand Up,Presto CR Zipper,10000,0.424,0.17064788121244215,0.2533521187875578,59.75285820461269,40.2471417953873,0.04507635,0.0071783775,0.03716502836244216,0.055,0.026228125349999992,1,8,19.15,4462.5,8
FL-DL-0996,5.25,8.45,2.0,,,Stand Up,Presto CR Zipper,25000,0.38088,0.16413486622914614,0.21674513377085386,56.90640983271735,43.09359016728265,0.044758163999999996,0.0071277065999999995,0.031020870279146143,0.055,0.026228125349999996,1,8,19.15,11077.5,8
FL-DL-0996,5.25,8.45,2.0,,,Stand Up,Presto CR Zipper,50000,0.36818,0.16196386123471412,0.20621613876528588,56.00959823056274,43.99040176943726,0.04465210199999999,0.007110816299999999,0.028972817584714143,0.055,0.026228125349999996,1,8,19.15,22102.5,8
FL-DL-0996,5.25,8.45,2.0,,,Stand Up,Presto CR Zipper,100000,0.36153,0.16087835873749812,0.2006516412625019,55.50068908873451,44.49931091126548,0.044599071,0.00710237115,0.02794879123749814,0.055,0.026228125349999996,1,8,19.15,44152.5,8
FL-DL-0997,4.0,6.0,2.0,,,Stand Up,Presto CR Zipper,5000,0.4004,0.12934359555611283,0.2710564044438871,67.69640470626553,32.303595293734475,0.018879036,0.004261320000000001,0.031219905956112855,0.055,0.019983333599999997,2,10,28.5,890.0,20
FL-DL-0997,4.0,6.0,2.0,,,Stand Up,Presto CR Zipper,10000,0.2958,0.11846858555611284,0.17733141444388717,59.949768236608236,40.050231763391764,0.018348726,0.00414162,0.020994905956112853,0.055,0.019983333599999997,2,10,28.5,1730.0,20
FL-DL-0997,4.0,6.0,2.0,,,Stand Up,Presto CR Zipper,25000,0.23524,0.11194357955611285,0.12329642044388715,52.41303368639991,47.58696631360009,0.01803054,0.0040698,0.014859905956112852,0.055,0.019983333599999997,2,10,28.5,4250.0,20
FL-DL-0997,4.0,6.0,2.0,,,Stand Up,Presto CR Zipper,50000,0.21066,0.10976857755611287,0.10089142244388712,47.89301359721215,52.10698640278785,0.017924478,0.004045860000000001,0.012814905956112852,0.055,0.019983333599999997,2,10,28.5,8450.0,20
FL-DL-0997,4.0,6.0,2.0,,,Stand Up,Presto CR Zipper,100000,0.20028,0.10868107655611285,0.09159892344388716,45.73543211697981,54.2645678830202,0.017871447000000002,0.00403389,0.011792405956112853,0.055,0.019983333599999997,2,10,28.5,16850.0,20
FL-DL-0998,4.0,7.0,2.0,,,Stand Up,Presto CR Zipper,5000,0.5306,0.1583934975122257,0.37220650248777426,70.14822888951645,29.85177111048355,0.036697452,0.0047229,0.04198981191222571,0.055,0.019983333599999997,1,10,16.25,1730.0,10
FL-DL-0998,4.0,7.0,2.0,,,Stand Up,Presto CR Zipper,10000,0.4701,0.1475699375122257,0.3225300624877743,68.60881992932872,31.391180070671282,0.03616714199999999,0.004654650000000001,0.03176481191222571,0.055,0.019983333599999997,1,10,16.25,3410.0,10
FL-DL-0998,4.0,7.0,2.0,,,Stand Up,Presto CR Zipper,25000,0.42452,0.1410758015122257,0.2834441984877743,66.76816133227511,33.23183866772489,0.035848956,0.004613700000000001,0.025629811912225704,0.055,0.019983333599999997,1,10,16.25,8450.0,10
FL-DL-0998,4.0,7.0,2.0,,,Stand Up,Presto CR Zipper,50000,0.41198,0.1389110895122257,0.2730689104877743,66.28207934554452,33.71792065445548,0.035742894000000004,0.0046000500000000005,0.023584811912225705,0.055,0.019983333599999997,1,10,16.25,16850.0,10
FL-DL-0998,4.0,7.0,2.0,,,Stand Up,Presto CR Zipper,100000,0.4035,0.1378287335122257,0.26567126648777434,65.84170173179041,34.158298268209585,0.035689863,0.004593225,0.022562311912225706,0.055,0.019983333599999997,1,10,16.25,33650.0,10
FL-DL-1001,4.5,6.5,2.0,,,Stand Up,Presto CR Zipper,5000,0.4144,0.16778665876193735,0.24661334123806264,59.51094141845141,40.48905858154859,0.040727808,0.005143824000000001,0.04443377646193738,0.055,0.022481250299999995,1,9,15.75,1944.0,9
FL-DL-1001,4.5,6.5,2.0,,,Stand Up,Presto CR Zipper,10000,0.3516,0.1568992267044274,0.19470077329557262,55.37564655733009,44.62435344266991,0.040162144,0.005072382,0.03418345040442741,0.055,0.022481250299999995,1,9,15.75,3834.0,9
FL-DL-1001,4.5,6.5,2.0,,,Stand Up,Presto CR Zipper,15000,0.3244,0.1532700826852574,0.1711299173147426,52.752748863977374,47.247251136022626,0.03997358933333333,0.005048568,0.030766675051924097,0.055,0.022481250299999995,1,9,15.75,5724.0,9
FL-DL-1001,4.5,6.5,2.0,,,Stand Up,Presto CR Zipper,20000,0.31395,0.15145551067567242,0.16249448932432758,51.75807909677579,48.24192090322421,0.039879312,0.0050366610000000004,0.029058287375672433,0.055,0.022481250299999995,1,9,15.75,7614.0,9
FL-DL-1001,4.5,6.5,2.0,,,Stand Up,Presto CR Zipper,25000,0.30784,0.15036676746992142,0.15747323253007858,51.15424653393925,48.845753466060756,0.0398227456,0.005029516800000001,0.028033254769921436,0.055,0.0224812503,1,9,15.75,9504.0,9
FL-DL-1001,4.5,6.5,2.0,,,Stand Up,Presto CR Zipper,50000,0.2951,0.14818928105841944,0.14691071894158053,49.78336799104729,50.21663200895271,0.0397096128,0.0050152284,0.02598318955841944,0.055,0.0224812503,1,9,15.75,18954.0,9
FL-DL-1038,5.0,8.0,2.0,,,Stand Up,Presto CR Zipper,10000,0.4478,0.16872053189028216,0.27907946810971784,62.32234660779764,37.67765339220236,0.04507635,0.00651525,0.037149764890282135,0.055,0.024979166999999997,1,8,18.25,4250.0,8
